0.995301512838337,[3.25787354e+00 8.40132613e+31 0.00000000e+00 0.00000000e+00],Bien
0.8702185392129274,[4.95127869e+00 8.40132613e+31 0.00000000e+00 0.00000000e+00],Bien
0.7099272011589964,[3.25787354e+00 1.45531900e+32 0.00000000e+00 0.00000000e+00],Bien
0,[3.25787354e+00 8.40132613e+31 5.00000000e-01 0.00000000e+00],Problema2
0,[3.25787354e+00 8.40132613e+31 0.00000000e+00 5.00000000e-01],Problema2
0,[ 4.10457611e+00  1.14772581e+32  2.50000000e-01 -5.00000000e-01],Problema2
0.9826370060448225,[3.46954918e+00 9.17030911e+31 6.25000000e-02 2.50000000e-01],Bien
0,[ 4.21041393e+00  1.18617496e+32 -4.68750000e-01  1.25000000e-01],Problema2
0.9434925392180665,[3.49600863e+00 9.26643199e+31 2.57812500e-01 3.12500000e-02],Bien
0.2972066238130527,[4.32948148e+00 3.06650669e+31 1.60156250e-01 1.40625000e-01],Bien
0.7782342282080318,[3.52577552e+00 1.16815192e+32 4.00390625e-02 3.51562500e-02],Bien
0.30946051221622556,[4.06157950e+00 5.93817752e+31 1.20117188e-01 1.05468750e-01],Bien
0.8260972304193109,[3.65972652e+00 1.02456838e+32 6.00585938e-02 5.27343750e-02],Bien
0.8070518813078651,[3.92762850e+00 7.37401293e+31 1.00097656e-01 8.78906250e-02],Bien
0.8688583966308447,[3.72670201e+00 9.52776605e+31 7.00683594e-02 6.15234375e-02],Bien
0.9398360687847902,[3.86065301e+00 8.09193063e+31 9.00878906e-02 7.91015625e-02],Bien
0.8629061843965363,[2.09076349e+00 9.06367280e+31 2.05200195e-01 1.80175781e-01],Bien
0.9502665396276437,[4.23614989e+00 8.56691280e+31 5.13000488e-02 4.50439453e-02],Bien
0.9013183209419671,[3.36913761e+00 9.61055938e+31 9.57183838e-02 8.40454102e-02],Bien
0.99689018415216,[3.73777416e+00 8.47158782e+31 9.14955139e-02 8.03375244e-02],Bien
0,[ 3.85466474e+00  8.03863595e+31 -1.55164719e-01  1.56440735e-01],Problema2
0.9700400863014004,[3.58567266e+00 8.95948298e+31 1.54568195e-01 6.25476837e-02],Bien
0.9574360663562103,[2.78928488e+00 8.93444022e+31 1.02981806e-01 1.51398659e-01],Bien
0.9822604371073063,[3.15100113e+00 8.84255837e+31 9.00613666e-02 1.24809980e-01],Bien
0.9398232781728834,[ 3.22242634e+00  8.48340774e+31 -3.25397551e-02  1.65026069e-01],Bien
