0.4458963140551868,[3.00000000e+00 5.82635122e+31]
0.4726320868780608,[4.50000000e+00 5.82635122e+31]
0.7332709897345188,[4.50000000e+00 1.00469839e+32]
0.8498095601623188,[6.00000000e+00 1.00469839e+32]
0.8969876703846691,[7.50000000e+00 1.21573002e+32]
0.7087299887535226,[7.50000000e+00 1.63779329e+32]
0.861778061917058,[6.75000000e+00 1.37400375e+32]
0.6246799317271102,[9.75000000e+00 1.58503538e+32]
0.9275898760251844,[5.81250000e+00 1.14978264e+32]
0.85061215650292,[6.56250000e+00 9.91508912e+31]
0.9004751866053459,[6.70312500e+00 1.27838004e+32]
0.9265696518048061,[5.01562500e+00 1.21243265e+32]
0.7851859388074365,[4.12500000e+00 1.08383525e+32]
0.9293454313663493,[6.05859375e+00 1.22974384e+32]
0.9270581429266147,[6.85546875e+00 1.16709383e+32]
0.931161126851612,[6.39550781e+00 1.17842853e+32]
0.909166423451639,[6.64160156e+00 1.25838974e+32]
0.9328009542006418,[6.01977539e+00 1.17693441e+32]
0.9298838094834903,[6.35668945e+00 1.12561910e+32]
0.9321024245266849,[6.28216553e+00 1.15165029e+32]
0.9290153593509225,[5.90643311e+00 1.15015617e+32]
0.9324284335746834,[6.27323914e+00 1.17136044e+32]
0.932812286571935,[6.01084900e+00 1.19664457e+32]
0.9324620872944759,[5.87519073e+00 1.21914170e+32]
0.9333478786695801,[5.75738525e+00 1.20221854e+32]
0.9334267312407887,[5.49945831e+00 1.21764758e+32]
0.9338086252870905,[5.49053192e+00 1.23735774e+32]
0.9340246334168961,[5.22591019e+00 1.26756940e+32]
0.9334268450131782,[4.71451950e+00 1.28857242e+32]
0.9342725477490038,[4.44097137e+00 1.33849424e+32]
0.932399856727802,[3.91172791e+00 1.39891756e+32]
0.9334191537816169,[4.95236206e+00 1.31749122e+32]
0.9341579455281306,[4.77398014e+00 1.29580212e+32]
0.9311031182035792,[3.98904133e+00 1.36672695e+32]
0.9342881441004038,[4.91669297e+00 1.29235879e+32]
0.9344871421525135,[4.58368421e+00 1.33505091e+32]
0.9344133501006386,[4.48853624e+00 1.35467530e+32]
0.9341211598189444,[5.05940580e+00 1.28891546e+32]
0.9344498182174148,[4.59557998e+00 1.32609954e+32]
0.9333812539356889,[4.26257122e+00 1.36879166e+32]
0.9344267654760204,[4.75316253e+00 1.31146701e+32]
0.9344995670859938,[4.42610165e+00 1.34968344e+32]
0.9333812539356889,[4.26257122e+00 1.36879166e+32]
0.9344613216223321,[4.41420588e+00 1.35863481e+32]
0.9344952098773224,[4.45954940e+00 1.35050099e+32]
0.9333781472632728,[4.30196685e+00 1.36513353e+32]
0.934525588571812,[4.51325487e+00 1.34257156e+32]
