0.9571535684380493,[3.24252319e+00 7.88591898e+31 0.00000000e+00 0.00000000e+00],Bien
0.7961659358615898,[4.92441559e+00 7.88591898e+31 0.00000000e+00 0.00000000e+00],Bien
0.4472261732931995,[3.24252319e+00 1.36512275e+32 0.00000000e+00 0.00000000e+00],Bien
0,[3.24252319e+00 7.88591898e+31 5.00000000e-01 0.00000000e+00],Problema2
0,[3.24252319e+00 7.88591898e+31 0.00000000e+00 5.00000000e-01],Problema2
0,[ 4.08346939e+00  1.07685732e+32  2.50000000e-01 -5.00000000e-01],Problema2
0.9169395515012619,[3.45275974e+00 8.60658254e+31 6.25000000e-02 2.50000000e-01],Bien
0,[ 4.18858767e+00  1.11289050e+32 -4.68750000e-01  1.25000000e-01],Problema2
0.8791546384901112,[3.47903931e+00 8.69666548e+31 2.57812500e-01 3.12500000e-02],Bien
0.23266920011294726,[4.30684572e+00 2.88631552e+31 1.60156250e-01 1.40625000e-01],Bien
0.7236332527584098,[3.50860383e+00 1.09599995e+32 4.00390625e-02 3.51562500e-02],Bien
0.2739334571459516,[4.04076509e+00 5.57754351e+31 1.20117188e-01 1.05468750e-01],Bien
0.7627845312100493,[3.64164414e+00 9.61438549e+31 6.00585938e-02 5.27343750e-02],Bien
0.5707312454311455,[3.90772478e+00 6.92315750e+31 1.00097656e-01 8.78906250e-02],Bien
0.8026217577436469,[3.70816430e+00 8.94157849e+31 7.00683594e-02 6.15234375e-02],Bien
0.9341849537467376,[2.01682769e+00 9.17945377e+31 1.95190430e-01 1.71386719e-01],Bien
0.777156028876107,[2.38741067e+00 8.24273189e+31 1.87683105e-01 1.64794922e-01],Bien
0.8676787360303345,[3.37797589e+00 8.76686684e+31 9.94720459e-02 8.73413086e-02],Bien
0.9019194480527442,[2.71759907e+00 8.41744354e+31 1.58279419e-01 1.38977051e-01],Bien
0.7668707682592762,[ 2.23581554e+00  8.34803393e+31 -4.98275757e-02  2.48931885e-01],Bien
0.9224257599820298,[3.16823337e+00 8.60950760e+31 1.80902481e-01 8.56704712e-02],Bien
0.89356424405594,[3.22257292e+00 8.72328790e+31 6.10170364e-02 1.14551544e-01],Bien
0.9299315373132694,[2.84384254e+00 8.49390463e+31 1.33963823e-01 1.32870674e-01],Bien
0.965499043704779,[ 2.18295365e+00  8.47780995e+31  1.92528367e-01 -5.50360680e-02],Bien
0.9766360881843773,[ 1.54805060e+00  8.41342365e+31  2.57542551e-01 -2.07554102e-01],Bien
0.9434023105736681,[ 1.65738864e+00  8.37684292e+31  1.12445921e-01 -3.73188257e-02],Bien
0.9820710228584755,[ 1.38855252e+00  8.43391503e+31  1.48625627e-01 -1.69613779e-01],Bien
0.9270577609645447,[ 1.00000000e+00  8.40392022e+31  1.55956529e-01 -3.20856005e-01],Bien
0,[ 1.90142979e+00  7.37559652e+31  6.41166195e-02 -3.78630072e-01],Problema2
0.9572037227996809,[1.98797821e+00 8.72848946e+31 1.62421977e-01 3.38825211e-02],Bien
0.9502661884994733,[ 2.42616363e+00  8.35403064e+31  1.71849157e-01 -1.34323854e-01],Bien
0.9666165391664218,[ 2.23396988e+00  8.35973371e+31  1.56998348e-01 -1.10072597e-01],Bien
0.8807000148820283,[ 1.00000000e+00  9.08186194e+31  3.62794251e-01 -2.26678978e-01],Bien
0.96412810777645,[ 2.51608050e+00  8.18490472e+31  9.06985628e-02 -5.66697445e-02],Bien
0,[ 1.85534854e+00  7.96749910e+31  1.64510567e-01 -3.05837632e-01],Problema2
0.9685511417076811,[ 1.95482079e+00  8.53824187e+31  1.62944125e-01 -5.10475172e-02],Bien
0.9397171094835295,[ 1.04661640e+00  8.68775241e+31  2.72356762e-01 -2.12474253e-01],Bien
0.9718470611314808,[ 2.14871447e+00  8.31061664e+31  1.36113113e-01 -9.56208716e-02],Bien
0.981971411607419,[ 1.28609932e+00  8.48836489e+31  1.95614360e-01 -1.51845538e-01],Bien
0.9805388755916833,[ 1.23088767e+00  8.28491824e+31  2.06003700e-01 -2.61269628e-01],Bien
0.9223261504890856,[ 1.00000000e+00  8.49969426e+31  2.67780006e-01 -2.99520651e-01],Bien
0.9795752439033231,[ 1.75605600e+00  8.35788605e+31  1.69029836e-01 -1.46595817e-01],Bien
0.9834148203111724,[ 1.28274715e+00  8.36911845e+31  1.02094211e-01 -1.57108278e-01],Bien
0.9760477020457554,[ 1.15009543e+00  8.34696584e+31  2.43700415e-02 -1.31885367e-01],Bien
0.9720356701938312,[ 1.00000000e+00  8.43027225e+31  1.57139113e-01 -2.23322795e-01],Bien
0.9825455503663312,[ 1.52656383e+00  8.37598260e+31  1.66057155e-01 -1.65777561e-01],Bien
0.9719146744292513,[ 1.51109375e+00  8.54877224e+31  1.00191976e-01 -6.09029502e-02],Bien
0.9839665771921499,[ 1.30093919e+00  8.35088174e+31  1.79550769e-01 -2.11177958e-01],Bien
0.9855671551118496,[ 1.46330203e+00  8.27658402e+31  1.02549522e-01 -1.99993250e-01],Bien
0.9868166410662865,[ 1.55190339e+00  8.17069358e+31  5.60171028e-02 -2.24067107e-01],Bien
0.986411693927948,[ 1.44252425e+00  8.19942316e+31  1.03233992e-01 -2.09451674e-01],Bien
0.9886714619791244,[ 1.26249316e+00  8.16907586e+31  5.43908824e-02 -2.35124948e-01],Bien
0.9902002663060736,[ 1.13045782e+00  8.06562250e+31 -1.44225401e-03 -2.69798641e-01],Bien
0.9896229514554732,[ 1.43016517e+00  8.02419204e+31  6.65855940e-02 -3.00139411e-01],Bien
0.9920703098608588,[ 1.47658613e+00  7.87908390e+31 -6.73535519e-02 -2.90550458e-01],Bien
0.981006486652933,[ 1.56440960e+00  7.64318498e+31 -1.90805713e-01 -3.30236708e-01],Bien
0.9921441988692309,[ 1.35203200e+00  7.87037286e+31 -7.63305468e-02 -3.32826135e-01],Bien
0.9939093783135131,[ 1.30678587e+00  7.70584771e+31 -1.66112816e-01 -3.94513365e-01],Bien
0.9908057615364795,[ 1.12009411e+00  7.66667949e+31 -1.40178617e-01 -4.03433831e-01],Bien
0.9823072764361901,[ 1.08679679e+00  7.63442476e+31 -2.54129214e-01 -3.79008736e-01],Bien
0.9914454879596346,[ 1.34432307e+00  7.92675022e+31 -1.35931079e-02 -3.19856743e-01],Bien
0.990760212036994,[ 1.49343677e+00  7.52355816e+31 -1.92176792e-01 -4.34378558e-01],Bien
0.9914732151998625,[ 1.40269203e+00  7.65907425e+31 -1.44493158e-01 -3.93233578e-01],Bien
0.9895260220979477,[ 1.64509945e+00  7.91869855e+31 -5.55977001e-02 -2.95643241e-01],Bien
0.9919802191648455,[ 1.25134544e+00  7.72968426e+31 -1.19033388e-01 -3.76486184e-01],Bien
